Step,r_msmarco_bm_50_5000_ff - accuracy,r_msmarco_bm_50_5000_ff - accuracy__MIN,r_msmarco_bm_50_5000_ff - accuracy__MAX,r_msmarco_bm_10_5000_ff - accuracy,r_msmarco_bm_10_5000_ff - accuracy__MIN,r_msmarco_bm_10_5000_ff - accuracy__MAX,r_msmarco_bm_5_5000_ff - accuracy,r_msmarco_bm_5_5000_ff - accuracy__MIN,r_msmarco_bm_5_5000_ff - accuracy__MAX,r_msmarco_bm_1_5000_ff - accuracy,r_msmarco_bm_1_5000_ff - accuracy__MIN,r_msmarco_bm_1_5000_ff - accuracy__MAX
98,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.2585551330798479,0.2585551330798479,0.2585551330798479
99,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.2585551330798479,0.2585551330798479,0.2585551330798479
100,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.24334600760456274,0.24334600760456274,0.24334600760456274
101,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.2623574144486692,0.2623574144486692,0.2623574144486692
102,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.2737642585551331,0.2737642585551331,0.2737642585551331,0.2661596958174905,0.2661596958174905,0.2661596958174905
103,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.24334600760456274,0.24334600760456274,0.24334600760456274
104,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.23193916349809887,0.23193916349809887,0.23193916349809887
105,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.26996197718631176,0.26996197718631176,0.26996197718631176,0.23954372623574144,0.23954372623574144,0.23954372623574144
106,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.2661596958174905,0.2661596958174905,0.2661596958174905,0.23574144486692014,0.23574144486692014,0.23574144486692014
107,0.311787072243346,0.311787072243346,0.311787072243346,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.26996197718631176,0.26996197718631176,0.26996197718631176,0.23954372623574144,0.23954372623574144,0.23954372623574144
108,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.2623574144486692,0.2623574144486692,0.2623574144486692
109,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.25475285171102663,0.25475285171102663,0.25475285171102663
110,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2737642585551331,0.2737642585551331,0.2737642585551331,0.23193916349809887,0.23193916349809887,0.23193916349809887
111,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.2661596958174905,0.2661596958174905,0.2661596958174905,0.22813688212927757,0.22813688212927757,0.22813688212927757
112,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.2661596958174905,0.2661596958174905,0.2661596958174905,0.24714828897338403,0.24714828897338403,0.24714828897338403
113,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2737642585551331,0.2737642585551331,0.2737642585551331,0.24714828897338403,0.24714828897338403,0.24714828897338403
114,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.24714828897338403,0.24714828897338403,0.24714828897338403
115,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.26996197718631176,0.26996197718631176,0.26996197718631176,0.23954372623574144,0.23954372623574144,0.23954372623574144
116,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.26996197718631176,0.26996197718631176,0.26996197718631176,0.23574144486692014,0.23574144486692014,0.23574144486692014
117,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.23954372623574144,0.23954372623574144,0.23954372623574144
118,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176,0.23954372623574144,0.23954372623574144,0.23954372623574144
119,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.23193916349809887,0.23193916349809887,0.23193916349809887
120,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.2623574144486692,0.2623574144486692,0.2623574144486692
121,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.25475285171102663,0.25475285171102663,0.25475285171102663
122,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.311787072243346,0.311787072243346,0.311787072243346,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.2509505703422053,0.2509505703422053,0.2509505703422053
123,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.2585551330798479,0.2585551330798479,0.2585551330798479
124,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.2585551330798479,0.2585551330798479,0.2585551330798479
125,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.25475285171102663,0.25475285171102663,0.25475285171102663
126,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.25475285171102663,0.25475285171102663,0.25475285171102663
127,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2585551330798479,0.2585551330798479,0.2585551330798479
128,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.24334600760456274,0.24334600760456274,0.24334600760456274
129,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.27756653992395436,0.27756653992395436,0.27756653992395436,0.24334600760456274,0.24334600760456274,0.24334600760456274
130,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.25475285171102663,0.25475285171102663,0.25475285171102663
131,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2623574144486692,0.2623574144486692,0.2623574144486692
132,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2509505703422053,0.2509505703422053,0.2509505703422053
133,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.24714828897338403,0.24714828897338403,0.24714828897338403
134,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2509505703422053,0.2509505703422053,0.2509505703422053
135,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.24334600760456274,0.24334600760456274,0.24334600760456274
136,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.24334600760456274,0.24334600760456274,0.24334600760456274
137,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.23954372623574144,0.23954372623574144,0.23954372623574144
138,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2623574144486692,0.2623574144486692,0.2623574144486692
139,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2737642585551331,0.2737642585551331,0.2737642585551331
140,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2623574144486692,0.2623574144486692,0.2623574144486692
141,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2623574144486692,0.2623574144486692,0.2623574144486692
142,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2623574144486692,0.2623574144486692,0.2623574144486692
143,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2623574144486692,0.2623574144486692,0.2623574144486692
144,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2585551330798479,0.2585551330798479,0.2585551330798479
145,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2585551330798479,0.2585551330798479,0.2585551330798479
146,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.25475285171102663,0.25475285171102663,0.25475285171102663
147,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.25475285171102663,0.25475285171102663,0.25475285171102663
148,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2623574144486692,0.2623574144486692,0.2623574144486692
149,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.2509505703422053,0.2509505703422053,0.2509505703422053
150,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2509505703422053,0.2509505703422053,0.2509505703422053
151,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.25475285171102663,0.25475285171102663,0.25475285171102663
152,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.25475285171102663,0.25475285171102663,0.25475285171102663
153,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.26996197718631176,0.26996197718631176,0.26996197718631176
154,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2661596958174905,0.2661596958174905,0.2661596958174905
155,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.26996197718631176,0.26996197718631176,0.26996197718631176
156,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.26996197718631176,0.26996197718631176,0.26996197718631176
157,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.26996197718631176,0.26996197718631176,0.26996197718631176
158,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.2737642585551331,0.2737642585551331,0.2737642585551331
159,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.2813688212927757,0.2813688212927757,0.2813688212927757,0.2623574144486692,0.2623574144486692,0.2623574144486692
160,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.26996197718631176,0.26996197718631176,0.26996197718631176
161,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2661596958174905,0.2661596958174905,0.2661596958174905
162,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2661596958174905,0.2661596958174905,0.2661596958174905
163,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2623574144486692,0.2623574144486692,0.2623574144486692
164,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2585551330798479,0.2585551330798479,0.2585551330798479
165,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.24714828897338403,0.24714828897338403,0.24714828897338403
166,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.25475285171102663,0.25475285171102663,0.25475285171102663
167,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2623574144486692,0.2623574144486692,0.2623574144486692
168,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2661596958174905,0.2661596958174905,0.2661596958174905
169,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2737642585551331,0.2737642585551331,0.2737642585551331
170,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2737642585551331,0.2737642585551331,0.2737642585551331
171,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.26996197718631176,0.26996197718631176,0.26996197718631176
172,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2661596958174905,0.2661596958174905,0.2661596958174905
173,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.26996197718631176,0.26996197718631176,0.26996197718631176
174,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2585551330798479,0.2585551330798479,0.2585551330798479
175,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.25475285171102663,0.25475285171102663,0.25475285171102663
176,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2623574144486692,0.2623574144486692,0.2623574144486692
177,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2585551330798479,0.2585551330798479,0.2585551330798479
178,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.25475285171102663,0.25475285171102663,0.25475285171102663
179,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.26996197718631176,0.26996197718631176,0.26996197718631176
180,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2623574144486692,0.2623574144486692,0.2623574144486692
181,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2623574144486692,0.2623574144486692,0.2623574144486692
182,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.26996197718631176,0.26996197718631176,0.26996197718631176
183,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2737642585551331,0.2737642585551331,0.2737642585551331
184,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.27756653992395436,0.27756653992395436,0.27756653992395436
185,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2813688212927757,0.2813688212927757,0.2813688212927757
186,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.27756653992395436,0.27756653992395436,0.27756653992395436
187,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2661596958174905,0.2661596958174905,0.2661596958174905
188,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.26996197718631176,0.26996197718631176,0.26996197718631176
189,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2737642585551331,0.2737642585551331,0.2737642585551331
190,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.27756653992395436,0.27756653992395436,0.27756653992395436
191,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2623574144486692,0.2623574144486692,0.2623574144486692
192,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2661596958174905,0.2661596958174905,0.2661596958174905
193,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.25475285171102663,0.25475285171102663,0.25475285171102663
194,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.25475285171102663,0.25475285171102663,0.25475285171102663
195,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2509505703422053,0.2509505703422053,0.2509505703422053
196,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.25475285171102663,0.25475285171102663,0.25475285171102663
197,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.25475285171102663,0.25475285171102663,0.25475285171102663
